Category,Product_Count_In_Category,Product_Number,Product_Name,Barcode
Office Supplies,174,123,Parker Parker Quink Navigator Rollerball Pen Refill (Ultra Fine),8901198471301
Office Supplies,174,124,Parker Parker Quink Navigator Rollerball Pen Refill (Ultra Fine),8901198471288
Office Supplies,174,125,Parker Parker Quink Roller Ball Refill (Medium),8901198470946
Office Supplies,174,126,Parker Parker Quink Roller Ball Refill - Fine Point,8901198470885
Office Supplies,174,127,Parker Parker Rollerball Pen Refill - Blue Medium,8901198470922
Office Supplies,174,128,Parker Parker Vector Matte Black Gold Trim Rollerball Pen,8901198515296
Office Supplies,174,129,Parker Parker Vector Standard Chrome Trim Rollerball Pen (Blue Ink),8901198429784
Office Supplies,174,130,Parker Parker Vectror Metallix Chrome Trim Roller Ball Pen,8901198429975
Office Supplies,174,131,Pentonic Pentonic B Ballpoint Pen,8904106857815
Office Supplies,174,132,Pentonic Pentonic B RT Ball Point Pen,8904106857822
Office Supplies,174,133,Pentonic Pentonic Ball Point Pen,8904106856610
Office Supplies,174,134,Pentonic Pentonic Ballpoint Pen (Blue),8904106857587
Office Supplies,174,135,Pentonic Pentonic Gel Pen 0.6mm (Pack of 10),8904106856795
Office Supplies,174,136,Pentonic Pentonic Gel Pen 0.6mm (Pack of 10),8904106856771
Office Supplies,174,137,Pentonic Pentonic Linc Frost Ballpoint Pen - Blue Ink - 0.7mm - 10 Pack,8904106869634
Office Supplies,174,138,Pierre Cardin Pierre Cardin Beverly Hills Satin Gold Roller Pen,8901765133267
Office Supplies,174,139,"Pilot Pilot Hi-Tecpoint V5 Cartridge System (Pure Liquid Ink, Blue)",8906168990059
Office Supplies,174,140,RORITO RORITO Pen Set Grande 522,8902532045936
Office Supplies,174,141,Reynolds Reynolds Correction Pen,8904275306985
Office Supplies,174,142,Reynolds Reynolds Trimax Refil Blue 0.5mm,8904275300402
Office Supplies,174,143,Rorito Rorito CD/DVD Marker,8902532045448
Office Supplies,174,144,Rorito Rorito Charmer Pen,8902532045028
Office Supplies,174,145,Rorito Rorito Fanta Flo Ball Pen - Blue,8902532045103
Office Supplies,174,146,Rorito Rorito Fantaglide Ballpoint Pen (Blue),8902532045127
Office Supplies,174,147,Rorito Rorito Fastrite Ballpoint Pen (Blue),8902532045134
Office Supplies,174,148,Rorito Rorito Fiberpoints Gel Pens Set,8902532045424
Office Supplies,174,149,Rorito Rorito Greetz Maxtron Gold Robotic Fluid Ink System Pen - Blue,8902532047268
Office Supplies,174,150,Rorito Rorito Jottek Classic Retractable Ballpoint Pen (Blue),8902532045172
Office Supplies,174,151,Rorito Rorito Jottek Feathersoft Retractable Pen (Blue),8902532045196
Office Supplies,174,152,Rorito Rorito Jottek Ravia Retractable Ballpoint Pen (Blue),8902532045141
Office Supplies,174,153,Rorito Rorito Maxtron Gel Pen - Blue,8902532047008
Office Supplies,174,154,Rorito Rorito Maxtron Gel Pen Refill - Blue,8902532047183
Office Supplies,174,155,"Rorito Rorito Permanent Jumbo Marker (10 Pack, Red)",8902532045486
Office Supplies,174,156,Rorito Rorito Racerite Pen,8902532045080
Office Supplies,174,157,Rorito Rorito Racetek Black Pen BR10,8902532045813
Office Supplies,174,158,Rorito Rorito Robomax Pen Future Now (Blue),8902532046438
Office Supplies,174,159,Rorito Rorito Robomax Refill BR24,8902532046674
Office Supplies,174,160,Rorito Rorito Rollmax Roller Pen (Blue),8902532045950
Office Supplies,174,161,Rorito Rorito Zapper Retractable Ballpoint Pen (Blue),8902532045295
Office Supplies,174,162,"STICK STICK Note Pad (76x76mm, 100 Sheets)",6970221726734
Office Supplies,174,163,Schneider Schneider One Business 0.6mm Rollerball Pen,8901198127055
Office Supplies,174,164,Schneider Schneider One Hybrid N 0.3mm Rollerball Pen,8901198127215
Office Supplies,174,165,Scissors 210mm PP Handle Scissors (Left or Right Handed),6921734960108
Office Supplies,174,166,Sticky Sticky Note 5x3 JT,6970221726659
Office Supplies,174,167,TOTEM TOTEM Meow Ball Pens (60 pcs),8904155972644
Office Supplies,174,168,Totem Totem Meow Ball Pens Set,8904155972651
Office Supplies,174,169,"Uniball Uniball EYE Fine Rollerball Pen, Black, 0.7mm",4902778913949
Office Supplies,174,170,Unomax Unomax Ultron Softfeel Retractable Ballpoint Pen,8904348000116
Office Supplies,174,171,Vector Vector Standard Refillable Fountain Pen,8901198429777
Office Supplies,174,172,Virtue Virtue 5-Inch Stainless Steel Folding Scissors,6926292595915
Office Supplies,174,173,bumpees bumpees Scissor (Deli Assorted Colors),6921734960214
Office Supplies,174,174,Στυλό Στυλό LINC,8904106856634
Kitchen & Dining,165,1,ALL TIME ALL TIME Soup Strainer,8902084001114
Kitchen & Dining,165,2,All Time All Time Mixing Bowl,8902084004313
Kitchen & Dining,165,3,All Time All Time Polka Container No. 501 Lunch Box,8902084041417
Kitchen & Dining,165,4,Borosil Borosil CafeTime Stainless Steel Insulated Travel Mug,8901309101257
Kitchen & Dining,165,5,Borosil Borosil Classic Glass Jar 300ml,8901309220453
Kitchen & Dining,165,6,Borosil Borosil Deep Round Casserole with Lid,8901309101127
Kitchen & Dining,165,7,Borosil Borosil Flame Proof 1000ml Carafe,8901309123112
Kitchen & Dining,165,8,Borosil Borosil Glass Mixing Bowl (1300ml),8901309107136
Kitchen & Dining,165,9,Borosil Borosil Glass Mixing Bowl (1700ml),8901309107112
Kitchen & Dining,165,10,Borosil Borosil Glass Mixing Bowl (500ml),8901309107051
Kitchen & Dining,165,11,Borosil Borosil Glass Mixing Bowl (900ml),8901309107099
Kitchen & Dining,165,12,Borosil Borosil Marina Glass Jug with Glass Handle,8901309215657
Kitchen & Dining,165,13,"Borosil Borosil Marina Jug with Glass Handle, 1.3 Litre",8901309215664
Kitchen & Dining,165,14,Bottles (Brand name needs further investigation) Bottle or Flask (Specific type needs further investigation),8902061210652
Kitchen & Dining,165,15,Butterfly Butterfly Kroma Deluxe Omni Aluminium Non-Stick Flat Dosa Tawa,8906022171648
Kitchen & Dining,165,16,CELLO CELLO Energy Plastic Protein Shake Bottle,8901372110996
Kitchen & Dining,165,17,CELLO CELLO Giacinta Borosilicate Glass Baking Dish,8901372163374
Kitchen & Dining,165,18,Cello Cello Aristocrat Plastic Casserole Set,8901372162018
Kitchen & Dining,165,19,Cello Cello Champ Fairy Stainless Steel Kids Sipper Water Bottle,8901372163749
Kitchen & Dining,165,20,Cello Cello Chiller 3-Liter Insulated Ice Box,8901372145882
Kitchen & Dining,165,21,Cello Cello Click it Toons Big Steel Tiffin Lunch Box (1000ml),8901372176145
Kitchen & Dining,165,22,Cello Cello Duro Pot Vacusteel Teapot with Durable DTP Coating,8901372172536
Kitchen & Dining,165,23,Cello Cello H2O Plastic Square 500ml Fridge Water Bottle,8901372110941
Kitchen & Dining,165,24,Cello Cello Junior Stainless Steel Water Flask/Bottle,8901372172055
Kitchen & Dining,165,25,Cello Cello Kidzbee Magnus Plastic Insulated Kids Lunch Box,8901372220244
Kitchen & Dining,165,26,Cello Cello Max Fresh Thermoware Hot Wave Lunch Box/Tiffin Box,8901372112983
Kitchen & Dining,165,27,Cello Cello Puro Steel X Kids Zee 600 ML Insulated Cold Water Bottle,8901372115755
Kitchen & Dining,165,28,Cello Cello Thermo Click Stainless Steel Lunch Pack,8901372169819
Kitchen & Dining,165,29,Cello Cello Venice Plastic Bottle,8901372110811
Kitchen & Dining,165,30,Cello Cello Wicker Casserole with Lid,8901372162513
Kitchen & Dining,165,31,Chackson Chackson Non-Stick Appachatty with Stainless Steel Lid,8906030391625
Kitchen & Dining,165,32,DANA DANA Clear Plastic Mini Fork,8904114500017
Kitchen & Dining,165,33,Dorq Dorq Zجاج 1.7 Liter Delisoga,6933890375306
Kitchen & Dining,165,34,Fackelmann Fackelmann Bamboo Solid Spoon 30 cm,5051126889029
Kitchen & Dining,165,35,Fackelmann Fackelmann Ceramic Nonstick Biryani Pot/Casserole,8904420500794
Kitchen & Dining,165,36,Fackelmann Fackelmann Ceramic Nonstick Biryani Pot/Handi Casserole with Glass Lid,8904420500848
Kitchen & Dining,165,37,Fackelmann Fackelmann Ceramic Nonstick Flat Tawa Pan,8904420500695
Kitchen & Dining,165,38,Fackelmann Fackelmann Ceramic Nonstick Kadhai with Glass Lid (24 cm),8904420500725
Kitchen & Dining,165,39,"Fackelmann Fackelmann Silicone Cooking Spoon, 24cm",4008033435536
Kitchen & Dining,165,40,Fackelmann Fackelmann Wooden Handle Pastry Brush,4008033428965
Kitchen & Dining,165,41,Fackelmann Fackelmann Zenker Spring Form 22cm,6944804523799
Kitchen & Dining,165,42,Fackelmann Fackelmann Zenker Square Cake Pan,6944804523713
Kitchen & Dining,165,43,Hawkins Hawkins Contura CB20 Hard Anodized Cooker,8901165027845
Kitchen & Dining,165,44,Judge Judge Everyday 260 Fry Pan,8901365372806
Kitchen & Dining,165,45,"Luminarc Luminarc Club Storage Jar with Lid, 500ml",026102937112
Kitchen & Dining,165,46,Milton Milton Charmy 350 Barbie Thermosteel Kids Water Bottle,8902061510110
Kitchen & Dining,165,47,Milton Milton Galaxia Insulated Stainless Steel Casserole,8902061210454
Kitchen & Dining,165,48,Milton Milton Jolly 375ml Thermosteel Kids Water Bottle,8902061211512
Kitchen & Dining,165,49,Milton Milton Marvel 1500 Inner Steel Casserole,8902061016971
Kitchen & Dining,165,50,Milton Milton Matrix Insulated Casserole,8902061018494
Kitchen & Dining,165,51,Milton Milton Matrix Insulated Casserole,8902061018685
Kitchen & Dining,165,52,Milton Milton Pearl Casserole,8902061019866
Kitchen & Dining,165,53,Milton Milton Pearl Insulated Inner Stainless Steel Casserole,8902061019859
Kitchen & Dining,165,54,Milton Milton Royal Insulate Casserole 830ml,8902061019323
Kitchen & Dining,165,55,Milton Milton Thermoware Insulated Casserole Curve 1500,8902061019651
Kitchen & Dining,165,56,Milton Milton Venice Insulated Inner Stainless Steel Casserole,8902061019538
Kitchen & Dining,165,57,NOLTA NOLTA Frypan 24cm + Tawa 24cm (NP2PAA),8904342501275
Kitchen & Dining,165,58,Nakoda Nakoda Homo Turbo 750ml Plastic Mug,8904073807028
Kitchen & Dining,165,59,Nolta Nolta Popular Series 4 Pcs Induction Bottom Non-Stick Coated Cookware Set,8906052393102
Kitchen & Dining,165,60,Nolta Nolta Popular Series 6pcs Induction Bottom Non-Stick Coated Cookware Set,8906052397346
Kitchen & Dining,165,61,Ovenware Ovenware Baking Dish (Specific Product Name Needed),8902061239622
Kitchen & Dining,165,62,"Pennello Pennello Grande in Silicone Platinico 35 cm, Linea Flexxibel",4008033439206
Kitchen & Dining,165,63,Prestige JUDGE CLASSIC SS SAUCE PAN 16 CM,8901365372721
Kitchen & Dining,165,64,Prestige Prestige 30 cm Cast Iron Dosa Tawa,8901365305576
Kitchen & Dining,165,65,Prestige Prestige Cast Iron 25 cm Grill Pan,8901365305606
Kitchen & Dining,165,66,Prestige Prestige Cuprus Aluminium Non-Stick Tawa,8901365307198
Kitchen & Dining,165,67,Prestige Prestige DuraStone 6-Layer Non-Stick Omni Tawa,8901365375685
Kitchen & Dining,165,68,Prestige Prestige DuraStone Hard Anodised 6-Layer Non-Stick Kadai with Glass Lid,8901365375784
Kitchen & Dining,165,69,Prestige Prestige DuraStone Hard Anodised 6-Layer Non-Stick Omni Tawa,8901365375678
Kitchen & Dining,165,70,Prestige Prestige Durastone Hard Anodised 6-Layer Non-Stick Fry Pan,8901365375753
Kitchen & Dining,165,71,Prestige Prestige Durastone Hard Anodised 6-Layer Non-Stick Omni Tawa,8901365375692
Kitchen & Dining,165,72,Prestige Prestige Fry Pan 20cm (1.1L),8901365363040
Kitchen & Dining,165,73,Prestige Prestige Omega Deluxe Aluminium Non-Stick Concave Tawa,8901365367208
Kitchen & Dining,165,74,Prestige Prestige Omega Deluxe Aluminium Non-Stick Granite Cookware Fry Pan,8901365363057
Kitchen & Dining,165,75,Prestige Prestige Omega Select Plus 12 Pits Paniyarakkal with Lid,8901365303480
Kitchen & Dining,165,76,Prestige Prestige Omega Select Plus Deep 20cm Appachetty with Stainless Steel Lid,8901365307396
Kitchen & Dining,165,77,Prestige Prestige Omega Select Plus Non-Stick Aluminium Fry Pan,8901365307150
Kitchen & Dining,165,78,Prestige Prestige Omega Select Plus Non-Stick Aluminium Fry Pan,8901365307167
Kitchen & Dining,165,79,Prestige Prestige Omega Select Plus Non-Stick Aluminium Fry Pan,8901365307143
Kitchen & Dining,165,80,Prestige Prestige Omega Select Plus Non-Stick Biryani Pot with Stainless Steel Lid,8901365309703
Kitchen & Dining,165,81,Prestige Prestige Omega Select Plus Non-Stick Paniyarakkal,8901365307273
Kitchen & Dining,165,82,Prestige Prestige Omni Tawa 28cm,8901365363026
Kitchen & Dining,165,83,Prestige Prestige Platina Popular Stainless Steel Kadai with Toughened Glass Lid,8901365368885
Kitchen & Dining,165,84,Prestige Prestige Popular Senior Pressure Cooker Gasket,8901365600022
Kitchen & Dining,165,85,Prestige Prestige Rubber Mini Sealing Ring Gasket for 3/4 Liter Pressure Cookers,8901365600008
Kitchen & Dining,165,86,Prestige Prestige Tri Ply Splendor Stainless Steel Kadai with Glass Lid,8901365374244
Kitchen & Dining,165,87,Rasoi Shop Rasoi Shop Branded Fry Pan,8901365307310
Kitchen & Dining,165,88,Rimei Rimei Bottle Opener,6926292521013
Kitchen & Dining,165,89,"TABAKH TABAKH Appachetty Non-Stick Appam Pan, 215mm",827016111618
Kitchen & Dining,165,90,Tawa Tawa Cooking Pan,8901365307136
Kitchen & Dining,165,91,Termomisa Termomisa Royal 3.5,8902061019477
Kitchen & Dining,165,92,Treo Treo Borosilicate Glass Square Dish with Microwavable Lid,8902061233538
Kitchen & Dining,165,93,Treo Treo Circum Fresh Jug (1100ml),8902061239325
Kitchen & Dining,165,94,Treo Treo Decora Fresh Jug,8902061129701
Kitchen & Dining,165,95,Treo Treo Ovensafe Deep Rectangular Roaster,8902061239615
Kitchen & Dining,165,96,Treo Treo Ovensafe Deep Round Borosilicate Glass Casserole Dish,8902061239677
Kitchen & Dining,165,97,Treo Treo Ovensafe Deep Round Borosilicate Glass Casserole Dish,8902061239684
Kitchen & Dining,165,98,Treo Treo Ovensafe Rectangular Borosilicate Glass Dish,8902061239585
Kitchen & Dining,165,99,Treo Treo Ovensafe Rectangular Borosilicate Glass Dish,8902061239592
Kitchen & Dining,165,100,Treo Treo Ovensafe Rectangular Borosilicate Glass Dish,8902061239608
Kitchen & Dining,165,101,Treo Treo Seasons Salt and Pepper Jars with Stand,8902061233866
Kitchen & Dining,165,102,Treo Treo Trinity Mason Jar with Straw (470ml),8902061230094
Kitchen & Dining,165,103,Treo by Milton Treo by Milton Conical Fresh 1300ml Glass Jug with Lid and Handle,8902061129497
Kitchen & Dining,165,104,Unbranded 70 Liter Stainless Steel Patila,8906029308658
Kitchen & Dining,165,105,Unbranded 70 Liter Stainless Steel Patila,8904070904522
Kitchen & Dining,165,106,Vinod Vinod 18/8 Stainless Steel Pressure Cooker Outer Lid (2 Litre),827016001216
Kitchen & Dining,165,107,Vinod Vinod 18/8 Stainless Steel Pressure Cooker Outer Lid (5 Litre),827016001230
Kitchen & Dining,165,108,Vinod Vinod 18/8 Stainless Steel Pressure Cooker Outer Lid (8 Litre),827016001254
Kitchen & Dining,165,109,Vinod Vinod Aluminium Non-Stick Kuzhi Paniyaram Pan (9 Cups),827016111571
Kitchen & Dining,165,110,"Vinod Vinod Black Pearl Hard Anodised Deep Kadai - 26cm, 4.1L Wok",827016309275
Kitchen & Dining,165,111,Vinod Vinod Black Pearl Hard Anodised Saucepot with Glass Lid,827016115777
Kitchen & Dining,165,112,Vinod Vinod Black Pearl Hard Anodized Deep Kadhai,827016113360
Kitchen & Dining,165,113,Vinod Vinod Cookware Black Pearl Hard Anodised Sauce Pot with Tempered Glass Lid,827016115760
Kitchen & Dining,165,114,Vinod Vinod Cookware Induction Friendly Two-Tone Saucepot Set (2 Pieces),827016172268
Kitchen & Dining,165,115,Vinod Vinod Deluxe Kadhai (20cm) with Glass Lid,827016306427
Kitchen & Dining,165,116,Vinod Vinod Hanos Hard Anodised Non-Stick Deep Kadhai with Glass Lid (2.6 Litre),827016310264
Kitchen & Dining,165,117,Vinod Vinod Hanos Hard Anodised Non-Stick Flat Multi Tawa,827016309305
Kitchen & Dining,165,118,Vinod Vinod Hanos Non-Stick Dosa Tawa,827016309329
Kitchen & Dining,165,119,Vinod Vinod Hard Anodized Deep Kadhai with Glass Lid,827016116989
Kitchen & Dining,165,120,Vinod Vinod Hard Anodized Kadai with Stainless Steel Lid (1.6 Liter),827016116972
Kitchen & Dining,165,121,Vinod Vinod Hard Anodized Tadka Pan,827016113414
Kitchen & Dining,165,122,Vinod Vinod Legacy Pre-Seasoned Cast Iron Dosa Tawa,827016308483
Kitchen & Dining,165,123,Vinod Vinod Legacy Pre-Seasoned Cast Iron Frypan,827016308537
Kitchen & Dining,165,124,Vinod Vinod Legacy Pre-Seasoned Cast Iron Grill Pan,827016308476
Kitchen & Dining,165,125,Vinod Vinod Legacy Pre-Seasoned Cast Iron Kadai,827016308445
Kitchen & Dining,165,126,Vinod Vinod Legacy Pre-Seasoned Cast Iron Kadai with Lid,827016308469
Kitchen & Dining,165,127,Vinod Vinod Legacy Pre-Seasoned Cast Iron Roti/Chapati/Phulka Tawa,827016308490
Kitchen & Dining,165,128,Vinod Vinod Legacy Pre-Seasoned Kadai,827016308438
Kitchen & Dining,165,129,Vinod Vinod Legacy Pre-Seasoned Kadai,827016308452
Kitchen & Dining,165,130,Vinod Vinod Platinum Triply Stainless Steel Extra Deep Kadai,827016306168
Kitchen & Dining,165,131,Vinod Vinod Platinum Triply Stainless Steel Extra Deep Kadai with Lid (1.2 Litres),827016306403
Kitchen & Dining,165,132,Vinod Vinod Platinum Triply Stainless Steel Frypan 16 cm,827016307806
Kitchen & Dining,165,133,Vinod Vinod Platinum Triply Stainless Steel Frypan 18 cm,827016307813
Kitchen & Dining,165,134,Vinod Vinod Platinum Triply Stainless Steel Frypan 20 cm,827016302061
Kitchen & Dining,165,135,Vinod Vinod Platinum Triply Stainless Steel Frypan 24 cm,827016302085
Kitchen & Dining,165,136,Vinod Vinod Platinum Triply Stainless Steel Kadai,827016301767
Kitchen & Dining,165,137,Vinod Vinod Platinum Triply Stainless Steel Kadai with Lid,827016301743
Kitchen & Dining,165,138,Vinod Vinod Platinum Triply Stainless Steel Saucepot with Lid,827016307295
Kitchen & Dining,165,139,Vinod Vinod Platinum Triply Stainless Steel Saucepot with Lid,827016302047
Kitchen & Dining,165,140,Vinod Vinod Platinum Triply Stainless Steel Saucepot with Lid,827016305918
Kitchen & Dining,165,141,Vinod Vinod Platinum Triply Stainless Steel Stewpot with Lid,827016302054
Kitchen & Dining,165,142,Vinod Vinod Platinum Triply Stainless Steel X Fry Pan 24cm,827016306823
Kitchen & Dining,165,143,Vinod Vinod SAS Pro Platinum Triply Stainless Steel Dosa Tawa,827016307141
Kitchen & Dining,165,144,Vinod Vinod SAS Pro Platinum Triply Stainless Steel Dosa Tawa,8904407604699
Kitchen & Dining,165,145,Vinod Vinod SAS Pro Platinum Triply Stainless Steel Non-Stick Frypan,827016307837
Kitchen & Dining,165,146,Vinod Vinod SAS Pro Platinum Triply Stainless Steel Roti Tawa,827016307066
Kitchen & Dining,165,147,Vinod Vinod Stainless Steel 2-Tier Steamer with Glass Lid,827016307196
